1.044691 0
1.045095 0
1.045503 0
1.045914 0
1.046328 0
1.046747 0
1.047169 0
1.047594 0
1.048024 0
1.048457 0
1.048893 0
1.049334 0
1.049779 0
1.050227 0
1.050679 0
1.051136 0
1.051596 0
1.05206 0
1.052529 0
1.053001 0
1.053477 0
1.053958 0
1.054443 0
1.054932 0
1.055426 0
1.055923 0
1.056426 0
1.056932 0
1.057443 0
1.057958 0
1.058478 0
1.059003 0
1.059532 0
1.060065 0
1.060603 0
1.061146 0
1.061694 0
1.062247 0
1.062804 0
1.063366 0
1.063933 0
1.064505 0
1.065082 0
1.065664 0
1.066252 0
1.066844 0
1.067441 0
1.068044 0
1.068652 0
1.069265 0
1.069884 0
1.070508 0
1.071138 0
1.071773 0
1.072413 0
1.073059 0
1.073711 0
1.074369 0
1.075032 0
1.075701 0
1.076376 0
1.077057 0
1.077743 0
1.078436 0
1.079135 0
1.07984 0
1.080551 0
1.081268 0
1.081991 0
1.082721 0
1.083457 0
1.0842 0
1.084949 0
1.085705 0
1.086467 0
1.087236 0
1.088012 0
1.088794 0
1.089583 0
1.09038 0
1.091183 0
1.091993 0
1.09281 0
1.093634 0
1.094466 0
1.095305 0
1.096151 0
1.097004 0
1.097865 0
1.098734 0
1.09961 0
1.100494 0
1.101385 0
1.102285 0
1.103192 0
1.104107 0
1.10503 0
1.105961 0
1.1069 0
1.107848 0
1.108803 0
1.109767 0
1.11074 0
1.111721 0
1.11271 0
1.113709 0
1.114716 0
1.115731 0
1.116756 0
1.117789 0
1.118832 0
1.119884 0
1.120945 0
1.122015 0
1.123094 0
1.124183 0
1.125282 0
1.12639 0
1.127507 0
1.128635 0
1.129772 0
1.130919 0
1.132077 0
1.133244 0
1.134422 0
1.13561 0
1.136808 0
1.138017 0
1.139236 0
1.140466 0
1.141707 0
1.142958 0
1.144221 0
1.145494 0
1.146779 0
1.148075 0
1.149382 0
1.1507 0
1.15203 0
1.153372 0
1.154726 0
1.156091 0
1.157468 0
1.158857 0
1.160259 0
1.161672 0
1.163098 0
1.164537 0
1.165988 0
1.167451 0
1.168928 0
1.170417 0
1.17192 0
1.173435 0
1.174964 0
1.176506 0
1.178061 0
1.179631 0
1.181213 0
1.18281 0
1.184421 0
1.186046 0
1.187684 0
1.189338 0
1.191005 0
1.192688 0
1.194384 0
1.196096 0
1.197823 0
1.199565 0
1.201322 0
1.203094 0
1.204882 0
1.206685 0
1.208505 0
1.21034 0
1.212191 0
1.214058 0
1.215942 0
1.217842 0
1.219759 0
1.221692 0
1.223643 0
1.22561 0
1.227594 0
1.229596 0
1.231616 0
1.233653 0
1.235708 0
1.23778 0
1.239871 0
1.24198 0
1.244108 0
1.246254 0
1.248419 0
1.250603 0
1.252806 0
1.255028 0
1.25727 0
1.259531 0
1.261812 0
1.264112 0
1.266433 0
1.268775 0
1.271136 0
1.273519 0
1.275922 0
1.278346 0
1.280791 0
1.283258 0
1.285746 0
1.288256 0
1.290788 0
1.293342 0
1.295918 0
1.298517 0
1.301138 0
1.303783 0
1.30645 0
1.309141 0
1.311856 0
1.314594 0
1.317356 0
1.320142 0
1.322952 0
1.325787 0
1.328647 0
1.331532 0
1.334442 0
1.337377 0
1.340338 0
1.343325 0
1.346338 0
1.349377 0
1.352443 0
1.355536 0
1.358655 0
1.361802 0
1.364977 0
1.368179 0
1.371409 0
1.374667 0
1.377954 0
1.38127 0
1.384614 0
1.387988 0
1.391391 0
1.394824 0
1.398287 0
1.40178 0
1.405304 0
1.408858 0
1.412444 0
1.416061 0
1.419709 0
1.423389 0
1.427102 0
1.430847 0
1.434624 0
1.438435 0
1.442279 0
1.446156 0
1.450068 0
1.454013 0
1.457993 0
1.462008 0
1.466058 0
1.470143 0
1.474264 0
1.478421 0
1.482614 0
1.486844 0
1.491111 0
1.495415 0
1.499757 0
1.504137 0
1.508555 0
1.513011 0
1.517507 0
1.522041 0
1.526616 0
1.53123 0
1.535885 0
1.54058 0
1.545316 0
1.550094 0
1.554913 0
1.559775 0
1.564679 0
1.569626 0
1.574616 0
1.579649 0
1.584727 0
1.589849 0
1.595016 0
1.600228 0
1.605485 0
1.610789 0
1.616138 0
1.621535 0
1.626978 0
1.632469 0
1.638009 0
1.643596 0
1.649232 0
1.654918 0
1.660653 0
1.666438 0
1.672274 0
1.678161 0
1.6841 0
1.69009 0
1.696132 0
1.702228 0
1.708376 0
1.714578 0
1.720835 0
1.727146 0
1.733512 0
1.739934 0
1.746412 0
1.752947 0
1.759538 0
1.766188 0
1.772895 0
1.779661 0
1.786486 0
1.793371 0
1.800315 0
1.807321 0
1.814388 0
1.821516 0
1.828707 0
1.83596 0
1.843277 0
1.850658 0
1.858104 0
1.865614 0
1.87319 0
1.880832 0
1.888541 0
1.896317 0
1.904162 0
1.912074 0
1.920056 0
1.928108 0
1.93623 0
1.944423 0
1.952687 0
1.961024 0
1.969434 0
1.977917 0
1.986474 0
1.995106 0
2.003813 0
2.012596 0
2.021456 0
2.030394 0
2.039409 0
2.048504 0
2.057678 0
2.066932 0
2.076266 0
2.085683 0
2.095181 0
2.104763 0
2.114428 0
2.124178 0
2.134013 0
2.143934 0
2.153942 0
2.164037 0
2.17422 0
2.184492 0
2.194854 0
2.205306 0
2.21585 0
2.226486 0
2.237214 0
2.248037 0
2.258954 0
2.269966 0
2.281075 0
2.292281 0
2.303584 0
2.314987 0
2.326489 0
2.338091 0
2.349795 0
2.361601 0
2.37351 0
2.385524 0
2.397642 0
2.409866 0
2.422197 0
2.434635 0
2.447183 0
2.459839 0
2.472607 0
2.485486 0
2.498478 0
2.511583 0
2.524802 0
2.538137 0
2.551589 0
2.565158 0
2.578845 0
2.592652 0
2.60658 0
2.62063 0
2.634802 0
2.649098 0
2.663519 0
2.678066 0
2.69274 0
2.707542 0
2.722474 0
2.737536 0
2.752729 0
2.768056 0
2.783516 0
2.799111 0
2.814843 0
2.830712 0
2.846719 0
2.862867 0
2.879155 0
2.895586 0
2.912161 0
2.92888 0
2.945745 0
2.962758 0
2.979919 0
2.99723 0
3.014693 0
3.032307 0
3.050076 0
3.068 0
3.086081 0
3.10432 0
3.122718 0
3.141277 0
3.159998 0
3.178882 0
3.197931 0
3.217147 0
3.236531 0
3.256084 0
3.275808 0
3.295704 0
3.315774 0
3.33602 0
3.356442 0
3.377043 0
3.397823 0
3.418786 0
3.439931 0
3.461261 0
3.482777 0
3.504482 0
3.526376 0
3.548461 0
3.57074 0
3.593212 0
3.615882 0
3.638749 0
3.661816 0
3.685085 0
3.708557 0
3.732234 0
3.756117 0
3.78021 0
3.804513 0
3.829028 0
3.853758 0
3.878703 0
3.903867 0
3.92925 0
3.954855 0
3.980684 0
4.006738 0
4.03302 0
4.059532 0
4.086275 0
4.113252 0
4.140465 0
4.167915 0
4.195605 0
4.223537 0
4.251713 0
4.280136 0
4.308806 0
4.337727 0
4.366901 0
4.39633 0
4.426015 0
4.455961 0
4.486167 0
4.516638 0
4.547375 0
4.57838 0
4.609656 0
4.641206 0
4.673031 0
4.705134 0
4.737518 0
4.770184 0
4.803136 0
4.836376 0
4.869906 0
4.903729 0
4.937848 0
4.972265 0
5.006982 0
5.042003 0
5.07733 0
5.112965 0
5.148911 0
5.185172 0
5.22175 0
5.258647 0
5.295866 0
5.333411 0
5.371283 0
5.409487 0
5.448024 0
5.486898 0
5.526112 0
5.565668 0
5.605569 0
5.64582 0
5.686422 0
5.727378 0
5.768693 0
5.810368 0
5.852408 0
5.894815 0
5.937592 0
5.980743 0
6.024271 0
6.068179 0
6.112471 0
6.15715 0
6.20222 0
6.247683 0
6.293543 0
6.339804 0
6.386469 0
6.433541 0
6.481025 0
6.528924 0
6.577241 0
6.625981 0
6.675146 0
6.724741 0
6.774769 0
6.825234 0
6.87614 0
6.92749 0
6.97929 0
7.031542 0
7.08425 0
7.137419 0
7.191052 0
7.245154 0
7.299729 0
7.35478 0
7.410313 0
7.46633 0
7.522837 0
7.579838 0
7.637337 0
7.695338 0
7.753845 0
7.812864 0
7.872399 0
7.932453 0
7.993033 0
8.054141 0
8.115784 0
8.177964 0
8.240689 0
8.303961 0
8.367786 0
8.432168 0
8.497113 0
8.562626 0
8.628711 0
8.695373 0
8.762617 0
8.83045 0
8.898874 0
8.967897 0
9.037522 0
9.107756 0
9.178603 0
9.25007 0
9.32216 0
9.394881 0
9.468237 0
9.542233 0
9.616877 0
9.692172 0
9.768125 0
9.844742 0
9.922028 0
9.999989 0
10.078632 0
10.157961 0
10.237984 0
10.318705 0
10.400132 0
10.482271 0
10.565126 0
10.648706 0
10.733016 0
10.818063 0
10.903852 0
10.990391 0
11.077686 0
11.165744 0
11.254571 0
11.344174 0
11.43456 0
11.525736 0
11.617708 0
11.710484 0
11.80407 0
11.898474 0
11.993703 0
12.089763 0
12.186663 0
12.28441 0
12.38301 0
12.482472 0
12.582803 0
12.68401 0
12.786101 0
12.889085 0
12.992968 0
13.097759 0
13.203465 0
13.310095 0
13.417656 0
13.526157 0
13.635606 0
13.746011 0
13.857381 0
13.969724 0
14.083048 0
14.197362 0
14.312675 0
14.428996 0
14.546332 0
14.664694 0
14.78409 0
14.904529 0
15.02602 0
15.148573 0
15.272196 0
15.396899 0
15.522692 0
15.649584 0
15.777585 0
15.906703 0
16.03695 0
16.168335 0
16.300867 0
16.434558 0
16.569416 0
16.705453 0
16.842678 0
16.981102 0
17.120735 0
17.261588 0
17.403672 0
17.546997 0
17.691574 0
17.837415 0
17.984529 0
18.132929 0
18.282625 0
18.433629 0
18.585953 0
18.739607 0
18.894603 0
19.050954 0
19.208671 0
19.367765 0
19.52825 0
19.690137 0
19.853437 0
20.018165 0
20.184332 0
20.35195 0
20.521033 0
20.691593 0
20.863644 0
21.037197 0
21.212266 0
21.388866 0
21.567008 0
21.746706 0
21.927974 0
22.110826 0
22.295275 0
22.481336 0
22.669023 0
22.858349 0
23.049329 0
23.241978 0
23.43631 0
23.632339 0
23.830081 0
24.029551 0
24.230764 0
24.433734 0
24.638478 0
24.84501 0
25.053347 0
25.263504 0
25.475497 0
25.689342 0
25.905055 0
26.122653 0
26.342152 0
26.563569 0
26.78692 0
27.012222 0
27.239493 0
27.468749 0
27.700008 0
27.933288 0
28.168606 0
28.405979 0
28.645426 0
28.886966 0
29.130615 0
29.376393 0
29.624319 0
29.87441 0
